2009-08-19 17:25:26 Debug: Notice (8): Undefined variable: menu_selected_item in [APP\views\layouts\default.ctp, line 14]
2009-08-19 17:25:28 Debug: Notice (8): Undefined variable: menu_selected_item in [APP\views\layouts\default.ctp, line 14]
2009-08-19 17:26:03 Debug: Notice (8): Undefined variable: menu_selected_item in [APP\views\layouts\default.ctp, line 14]
2009-08-19 17:26:31 Debug: Notice (8): Undefined variable: menu_selected_item in [APP\views\layouts\default.ctp, line 14]
2009-08-23 21:27:56 Debug: Notice (8): Undefined property: Server::$user in [APP\vendors\mikrotik.php, line 12]
2009-08-23 21:35:25 Debug: Notice (8): Undefined property: Server::$user in [APP\vendors\mikrotik.php, line 12]
2009-08-23 21:59:02 Debug: Notice (8): Undefined variable: javascript in [APP\views\layouts\default.ctp, line 10]
2009-08-23 22:09:18 Debug: Notice (8): Undefined index:  upload_speed in [APP\controllers\users_controller.php, line 21]
2009-08-23 22:09:18 Debug: Notice (8): Undefined index:  download_speed in [APP\controllers\users_controller.php, line 21]
2009-08-23 22:10:54 Debug: Notice (8): Undefined index:  UnlimitedTariff in [APP\controllers\users_controller.php, line 21]
2009-08-23 22:22:06 Debug: Notice (8): Undefined variable: javascript in [APP\views\layouts\default.ctp, line 10]
2009-08-23 22:34:08 Debug: Notice (8): Undefined property: UsersController::$user in [APP\controllers\users_controller.php, line 77]
2009-08-23 22:35:22 Debug: Notice (8): Undefined property: UsersController::$user in [APP\controllers\users_controller.php, line 77]
